calledstation,real_sessiontime,num_llamadas,dur_prom,std_lst_2,mean_lst_2,flat_ratio
18442712535,1259,7,179.85714285714286,0.0,169.0,0.0
18553938878,1255,7,179.28571428571428,0.0,178.0,0.0
18778267303,1252,7,178.85714285714286,0.0,171.0,0.0
18554158948,1252,7,178.85714285714286,0.0,183.0,0.0
18777020276,1250,7,178.57142857142858,0.0,183.0,0.0
18776380354,1249,7,178.42857142857142,0.0,183.0,0.0
18662071690,1249,7,178.42857142857142,0.0,178.0,0.0
18003033000,1246,7,178.0,0.0,178.0,0.0
18774130613,1240,7,177.14285714285714,0.0,175.0,0.0
18772961018,1239,7,177.0,0.0,183.0,0.0
18889077270,1238,7,176.85714285714286,0.0,176.0,0.0
18002072967,1238,7,176.85714285714286,0.0,177.0,0.0
18336982566,1237,7,176.71428571428572,0.0,172.0,0.0
18775724601,1237,7,176.71428571428572,0.0,177.0,0.0
18776092950,1236,7,176.57142857142858,0.0,178.0,0.0
18339920992,1233,7,176.14285714285714,0.0,48.0,0.0
18779984877,1232,7,176.0,0.0,176.0,0.0
18336193656,1231,7,175.85714285714286,0.0,176.0,0.0
18008906217,1230,7,175.71428571428572,0.0,183.0,0.0
18666174446,1230,7,175.71428571428572,0.0,176.0,0.0
18334445112,1229,7,175.57142857142858,0.0,176.0,0.0
18663922710,1229,7,175.57142857142858,0.0,182.0,0.0
18885190134,1229,7,175.57142857142858,0.0,182.0,0.0
18662694187,1229,7,175.57142857142858,0.0,183.0,0.0
18773950904,1228,7,175.42857142857142,0.0,182.0,0.0
18559395862,1228,7,175.42857142857142,0.0,183.0,0.0
18004205577,1228,7,175.42857142857142,0.0,183.0,0.0
18007274445,1228,7,175.42857142857142,0.0,5.0,0.0
18775420418,1227,7,175.28571428571428,0.0,182.0,0.0
18774449847,1224,7,174.85714285714286,0.0,174.0,0.0
18889241112,1224,7,174.85714285714286,0.0,175.0,0.0
18664082723,1224,7,174.85714285714286,0.0,182.0,0.0
18886929208,1221,7,174.42857142857142,0.0,174.0,0.0
18557563939,1217,7,173.85714285714286,0.0,169.0,0.0
18004441676,1214,7,173.42857142857142,0.0,178.0,0.0
18779374098,1211,7,173.0,0.0,173.0,0.0
18773114747,1211,7,173.0,0.0,173.0,0.0
18669752774,1205,7,172.14285714285714,0.0,330.0,0.0
18884046444,1203,7,171.85714285714286,0.0,171.0,0.0
18008227933,1195,7,170.71428571428572,0.0,233.0,0.0
18446000920,1193,7,170.42857142857142,0.0,171.0,0.0
18662283198,1191,7,170.14285714285714,0.0,18.0,0.0
18777345792,1191,7,170.14285714285714,0.0,126.0,0.0
18887653451,1189,7,169.85714285714286,0.0,170.0,0.0
18009323918,1189,7,169.85714285714286,0.0,170.0,0.0
18003463660,1184,7,169.14285714285714,0.0,169.0,0.0
18774024207,1184,7,169.14285714285714,0.0,169.0,0.0
18442029570,1183,7,169.0,0.0,171.0,0.0
18883455788,1182,7,168.85714285714286,0.0,166.0,0.0
18004433000,1180,7,168.57142857142858,0.0,195.0,0.0
18005673343,1174,7,167.71428571428572,0.0,168.0,0.0
18009396631,1173,7,167.57142857142858,0.0,167.0,0.0
18777817125,1169,7,167.0,0.0,168.0,0.0
18882534677,1169,7,167.0,0.0,90.0,0.0
18886452779,1169,7,167.0,0.0,167.0,0.0
18006473325,1168,7,166.85714285714286,0.0,167.0,0.0
18778450892,1168,7,166.85714285714286,0.0,222.0,0.0
18007824670,1168,7,166.85714285714286,0.0,169.0,0.0
18668685092,1166,7,166.57142857142858,0.0,166.0,0.0
18006802345,1163,7,166.14285714285714,0.0,165.0,0.0
18002266673,1161,7,165.85714285714286,0.0,105.0,0.0
18883589388,1160,7,165.71428571428572,0.0,135.0,0.0
18446900543,1159,7,165.57142857142858,0.0,157.0,0.0
18443343808,1157,7,165.28571428571428,0.0,166.0,0.0
18779199676,1154,7,164.85714285714286,0.0,183.0,0.0
18003913000,1152,7,164.57142857142858,0.0,172.0,0.0
18335960890,1149,7,164.14285714285714,0.0,174.0,0.0
18664678730,1148,7,164.0,0.0,162.0,0.0
18008748822,1147,7,163.85714285714286,0.0,165.0,0.0
18665091010,1146,7,163.71428571428572,0.0,164.0,0.0
18558983201,1145,7,163.57142857142858,0.0,191.0,0.0
18778543577,1143,7,163.28571428571428,0.0,136.0,0.0
18002323275,1141,7,163.0,0.0,75.0,0.0
18552160729,1141,7,163.0,0.0,169.0,0.0
18888778324,1140,7,162.85714285714286,0.0,162.0,0.0
18774368348,1139,7,162.71428571428572,0.0,155.0,0.0
18446235075,1135,7,162.14285714285714,0.0,207.0,0.0
18007632005,1135,7,162.14285714285714,0.0,119.0,0.0
18003951028,1135,7,162.14285714285714,0.0,162.0,0.0
18773584342,1133,7,161.85714285714286,0.0,127.0,0.0
18662218877,1131,7,161.57142857142858,0.0,162.0,0.0
18774268767,1131,7,161.57142857142858,0.0,161.0,0.0
18773778276,1126,7,160.85714285714286,0.0,161.0,0.0
18003282625,1126,7,160.85714285714286,0.0,75.0,0.0
18555058129,1125,7,160.71428571428572,0.0,161.0,0.0
18776972939,1119,7,159.85714285714286,0.0,159.0,0.0
18003683665,1118,7,159.71428571428572,0.0,160.0,0.0
18557322656,1112,7,158.85714285714286,0.0,159.0,0.0
18006051962,1111,7,158.71428571428572,0.0,159.0,0.0
18002821780,1104,7,157.71428571428572,0.0,181.0,0.0
18442071799,1102,7,157.42857142857142,0.0,155.0,0.0
18882294113,1101,7,157.28571428571428,0.0,157.0,0.0
18882503395,1099,7,157.0,0.0,183.0,0.0
18773885726,1098,7,156.85714285714286,0.0,128.0,0.0
18557401298,1098,7,156.85714285714286,0.0,156.0,0.0
18882300864,1097,7,156.71428571428572,0.0,182.0,0.0
18004683785,1094,7,156.28571428571428,0.0,157.0,0.0
18006226484,1093,7,156.14285714285714,0.0,157.0,0.0
18667442540,1092,7,156.0,0.0,156.0,0.0
18663728306,1092,7,156.0,0.0,132.0,0.0
18002223111,1092,7,156.0,0.0,152.0,0.0
18889992321,1091,7,155.85714285714286,0.0,156.0,0.0
18448904393,1091,7,155.85714285714286,0.0,126.0,0.0
18667654186,1087,7,155.28571428571428,0.0,156.0,0.0
18778838125,1085,7,155.0,0.0,147.0,0.0
18444090100,1084,7,154.85714285714286,0.0,164.0,0.0
18772697165,1082,7,154.57142857142858,0.0,11.0,0.0
18007903306,1082,7,154.57142857142858,0.0,155.0,0.0
18558938396,1081,7,154.42857142857142,0.0,154.0,0.0
18552148324,1078,7,154.0,0.0,161.0,0.0
18774634233,1077,7,153.85714285714286,0.0,179.0,0.0
18007215756,1076,7,153.71428571428572,0.0,122.0,0.0
18002440680,1073,7,153.28571428571428,0.0,154.0,0.0
18008878643,1073,7,153.28571428571428,0.0,151.0,0.0
18002222702,1073,7,153.28571428571428,0.0,136.0,0.0
18553837579,1072,7,153.14285714285714,0.0,175.0,0.0
18008101053,1070,7,152.85714285714286,0.0,79.0,0.0
18003465312,1067,7,152.42857142857142,0.0,161.0,0.0
18334661466,1066,7,152.28571428571428,0.0,47.0,0.0
18009919380,1064,7,152.0,0.0,174.0,0.0
18334654837,1063,7,151.85714285714286,0.0,152.0,0.0
18666180264,1062,7,151.71428571428572,0.0,153.0,0.0
18774060184,1061,7,151.57142857142858,0.0,151.0,0.0
18004442306,1061,7,151.57142857142858,0.0,177.0,0.0
18778882717,1058,7,151.14285714285714,0.0,151.0,0.0
18557444660,1057,7,151.0,0.0,179.0,0.0
18008147100,1056,7,150.85714285714286,0.0,151.0,0.0
18009154007,1055,7,150.71428571428572,0.0,268.0,0.0
18003278829,1054,7,150.57142857142858,0.0,157.0,0.0
18554211135,1054,7,150.57142857142858,0.0,149.0,0.0
18009979158,1053,7,150.42857142857142,0.0,148.0,0.0
18776018029,1052,7,150.28571428571428,0.0,155.0,0.0
18773257243,1052,7,150.28571428571428,0.0,151.0,0.0
18442055545,1052,7,150.28571428571428,0.0,148.0,0.0
18004197716,1051,7,150.14285714285714,0.0,183.0,0.0
18889202849,1051,7,150.14285714285714,0.0,140.0,0.0
18776297471,1051,7,150.14285714285714,0.0,133.0,0.0
18007045973,1051,7,150.14285714285714,0.0,151.0,0.0
18003622779,1046,7,149.42857142857142,0.0,174.0,0.0
18663084241,1044,7,149.14285714285714,0.0,149.0,0.0
18002777877,1043,7,149.0,0.0,75.0,0.0
18772338657,1043,7,149.0,0.0,149.0,0.0
18002558351,1042,7,148.85714285714286,0.0,54.0,0.0
18009222722,1042,7,148.85714285714286,0.0,170.0,0.0
18447739570,1041,7,148.71428571428572,0.0,147.0,0.0
18332417009,1038,7,148.28571428571428,0.0,167.0,0.0
18666381538,1037,7,148.14285714285714,0.0,148.0,0.0
18556313961,1037,7,148.14285714285714,0.0,148.0,0.0
18552080144,1037,7,148.14285714285714,0.0,149.0,0.0
18332972255,1036,7,148.0,0.0,147.0,0.0
18559883444,1036,7,148.0,0.0,148.0,0.0
18662196563,1035,7,147.85714285714286,0.0,148.0,0.0
18887884311,1035,7,147.85714285714286,0.0,149.0,0.0
18774233259,1035,7,147.85714285714286,0.0,148.0,0.0
18886170782,1035,7,147.85714285714286,0.0,148.0,0.0
18885978305,1034,7,147.71428571428572,0.0,148.0,0.0
18669549258,1034,7,147.71428571428572,0.0,148.0,0.0
18006066969,1033,7,147.57142857142858,0.0,155.0,0.0
18885398847,1033,7,147.57142857142858,0.0,216.0,0.0
18774245962,1032,7,147.42857142857142,0.0,148.0,0.0
18442848679,1032,7,147.42857142857142,0.0,148.0,0.0
18334252403,1030,7,147.14285714285714,0.0,147.0,0.0
18338135264,1030,7,147.14285714285714,0.0,148.0,0.0
18339376389,1030,7,147.14285714285714,0.0,161.0,0.0
18554212112,1029,7,147.0,0.0,141.0,0.0
18332187802,1029,7,147.0,0.0,148.0,0.0
18888378818,1027,7,146.71428571428572,0.0,146.0,0.0
18002976200,1027,7,146.71428571428572,0.0,147.0,0.0
18552173373,1026,7,146.57142857142858,0.0,147.0,0.0
18002274825,1026,7,146.57142857142858,0.0,157.0,0.0
18334791096,1026,7,146.57142857142858,0.0,147.0,0.0
18774611402,1025,7,146.42857142857142,0.0,173.0,0.0
18002820181,1024,7,146.28571428571428,0.0,19.0,0.0
18775046435,1024,7,146.28571428571428,0.0,120.0,0.0
18338982132,1024,7,146.28571428571428,0.0,146.0,0.0
18005267145,1022,7,146.0,0.0,155.0,0.0
18662794566,1021,7,145.85714285714286,0.0,145.0,0.0
18555653285,1021,7,145.85714285714286,0.0,146.0,0.0
18778423210,1020,7,145.71428571428572,0.0,145.0,0.0
18009811982,1019,7,145.57142857142858,0.0,192.0,0.0
18009509869,1019,7,145.57142857142858,0.0,145.0,0.0
18664925336,1018,7,145.42857142857142,0.0,146.0,0.0
18554437463,1016,7,145.14285714285714,0.0,36.0,0.0
18005095847,1015,7,145.0,0.0,55.0,0.0
18009598333,1014,7,144.85714285714286,0.0,68.0,0.0
18003248323,1013,7,144.71428571428572,0.0,111.0,0.0
18337923291,1013,7,144.71428571428572,0.0,144.0,0.0
18007488414,1013,7,144.71428571428572,0.0,145.0,0.0
18443709187,1011,7,144.42857142857142,0.0,144.0,0.0
18553463971,1007,7,143.85714285714286,0.0,119.0,0.0
18663911424,1006,7,143.71428571428572,0.0,144.0,0.0
18003142855,1005,7,143.57142857142858,0.0,143.0,0.0
18557886775,1003,7,143.28571428571428,0.0,144.0,0.0
18779646339,1003,7,143.28571428571428,0.0,144.0,0.0
18008586506,1002,7,143.14285714285714,0.0,143.0,0.0
18004235247,1001,7,143.0,0.0,152.0,0.0
18443048779,999,7,142.71428571428572,0.0,143.0,0.0
18008305084,999,7,142.71428571428572,0.0,144.0,0.0
18882381233,999,7,142.71428571428572,0.0,142.0,0.0
18337489998,998,7,142.57142857142858,0.0,143.0,0.0
18444277352,998,7,142.57142857142858,0.0,143.0,0.0
18003149082,997,7,142.42857142857142,0.0,49.0,0.0
18668420657,996,7,142.28571428571428,0.0,138.0,0.0
18005382929,995,7,142.14285714285714,0.0,142.0,0.0
18003438823,995,7,142.14285714285714,0.0,155.0,0.0
18449467124,994,7,142.0,0.0,135.0,0.0
18002262639,994,7,142.0,0.0,165.0,0.0
18557430457,993,7,141.85714285714286,0.0,149.0,0.0
18005399740,993,7,141.85714285714286,0.0,143.0,0.0
18007272472,989,7,141.28571428571428,0.0,141.0,0.0
18778284357,988,7,141.14285714285714,0.0,139.0,0.0
18776282232,987,7,141.0,0.0,141.0,0.0
18448480647,987,7,141.0,0.0,133.0,0.0
18002282391,987,7,141.0,0.0,27.0,0.0
18008101461,987,7,141.0,0.0,38.0,0.0
18774626342,987,7,141.0,0.0,141.0,0.0
18007868787,985,7,140.71428571428572,0.0,141.0,0.0
18009059043,984,7,140.57142857142858,0.0,146.0,0.0
18005283118,983,7,140.42857142857142,0.0,141.0,0.0
18008713821,983,7,140.42857142857142,0.0,192.0,0.0
18447272982,982,7,140.28571428571428,0.0,141.0,0.0
18003379589,982,7,140.28571428571428,0.0,140.0,0.0
18559485209,981,7,140.14285714285714,0.0,68.0,0.0
18335500304,981,7,140.14285714285714,0.0,141.0,0.0
18772038168,980,7,140.0,0.0,141.0,0.0
18882743159,979,7,139.85714285714286,0.0,139.0,0.0
18332511294,978,7,139.71428571428572,0.0,140.0,0.0
18008014444,976,7,139.42857142857142,0.0,144.0,0.0
18009355050,976,7,139.42857142857142,0.0,147.0,0.0
18006434645,975,7,139.28571428571428,0.0,156.0,0.0
18887063872,974,7,139.14285714285714,0.0,139.0,0.0
18443165544,969,7,138.42857142857142,0.0,119.0,0.0
18554787920,968,7,138.28571428571428,0.0,142.0,0.0
18002599595,966,7,138.0,0.0,134.0,0.0
18886969906,965,7,137.85714285714286,0.0,29.0,0.0
18773517469,964,7,137.71428571428572,0.0,138.0,0.0
18772154678,963,7,137.57142857142858,0.0,138.0,0.0
18006535350,963,7,137.57142857142858,0.0,137.0,0.0
18004278686,963,7,137.57142857142858,0.0,131.0,0.0
18882946804,961,7,137.28571428571428,0.0,151.0,0.0
18333534466,961,7,137.28571428571428,0.0,137.0,0.0
18006380942,961,7,137.28571428571428,0.0,129.0,0.0
18008525316,959,7,137.0,0.0,138.0,0.0
18009489451,958,7,136.85714285714286,0.0,137.0,0.0
18006683581,958,7,136.85714285714286,0.0,295.0,0.0
18884463308,957,7,136.71428571428572,0.0,146.0,0.0
18669388588,956,7,136.57142857142858,0.0,50.0,0.0
18005481335,955,7,136.42857142857142,0.0,137.0,0.0
18007487636,955,7,136.42857142857142,0.0,137.0,0.0
18775025593,955,7,136.42857142857142,0.0,135.0,0.0
18006240756,953,7,136.14285714285714,0.0,131.0,0.0
18007299050,952,7,136.0,0.0,149.0,0.0
18442236272,952,7,136.0,0.0,153.0,0.0
18777769759,951,7,135.85714285714286,0.0,136.0,0.0
18777263329,950,7,135.71428571428572,0.0,137.0,0.0
18008047855,948,7,135.42857142857142,0.0,141.0,0.0
18008880985,947,7,135.28571428571428,0.0,148.0,0.0
18665540919,946,7,135.14285714285714,0.0,136.0,0.0
18004652422,946,7,135.14285714285714,0.0,135.0,0.0
18667311017,943,7,134.71428571428572,0.0,173.0,0.0
18004654653,943,7,134.71428571428572,0.0,135.0,0.0
18773281548,940,7,134.28571428571428,0.0,132.0,0.0
18336382727,939,7,134.14285714285714,0.0,109.0,0.0
18662797533,938,7,134.0,0.0,161.0,0.0
18443727411,937,7,133.85714285714286,0.0,111.0,0.0
18667060065,937,7,133.85714285714286,0.0,139.0,0.0
18005461350,936,7,133.71428571428572,0.0,81.0,0.0
18555011038,936,7,133.71428571428572,0.0,134.0,0.0
18009613030,935,7,133.57142857142858,0.0,208.0,0.0
18773142038,935,7,133.57142857142858,0.0,152.0,0.0
18335226279,934,7,133.42857142857142,0.0,72.0,0.0
18557728678,933,7,133.28571428571428,0.0,135.0,0.0
18005362583,930,7,132.85714285714286,0.0,125.0,0.0
18666527520,927,7,132.42857142857142,0.0,132.0,0.0
18664118105,927,7,132.42857142857142,0.0,125.0,0.0
18008599019,927,7,132.42857142857142,0.0,132.0,0.0
18008588850,927,7,132.42857142857142,0.0,132.0,0.0
18669257718,926,7,132.28571428571428,0.0,133.0,0.0
18664629652,926,7,132.28571428571428,0.0,133.0,0.0
18774242449,925,7,132.14285714285714,0.0,123.0,0.0
18336015744,924,7,132.0,0.0,136.0,0.0
18553118043,921,7,131.57142857142858,0.0,36.0,0.0
18882014523,921,7,131.57142857142858,0.0,131.0,0.0
18338715354,920,7,131.42857142857142,0.0,132.0,0.0
18669326201,920,7,131.42857142857142,0.0,131.0,0.0
18008337441,919,7,131.28571428571428,0.0,131.0,0.0
18556347711,918,7,131.14285714285714,0.0,131.0,0.0
18002587277,917,7,131.0,0.0,275.0,0.0
18445425223,917,7,131.0,0.0,131.0,0.0
18009251000,916,7,130.85714285714286,0.0,131.0,0.0
18009996682,916,7,130.85714285714286,0.0,132.0,0.0
18002343867,914,7,130.57142857142858,0.0,150.0,0.0
18882213287,912,7,130.28571428571428,0.0,131.0,0.0
18776242660,909,7,129.85714285714286,0.0,130.0,0.0
18004441700,909,7,129.85714285714286,0.0,130.0,0.0
18662856404,907,7,129.57142857142858,0.0,137.0,0.0
18777792265,907,7,129.57142857142858,0.0,134.0,0.0
18007939034,906,7,129.42857142857142,0.0,129.0,0.0
18005086546,905,7,129.28571428571428,0.0,128.0,0.0
18446803882,904,7,129.14285714285714,0.0,121.0,0.0
18669064133,904,7,129.14285714285714,0.0,136.0,0.0
18774986679,903,7,129.0,0.0,137.0,0.0
18558147368,903,7,129.0,0.0,130.0,0.0
18002780520,902,7,128.85714285714286,0.0,122.0,0.0
18338445866,902,7,128.85714285714286,0.0,129.0,0.0
18554308489,899,7,128.42857142857142,0.0,128.0,0.0
18665347639,898,7,128.28571428571428,0.0,129.0,0.0
18774532010,896,7,128.0,0.0,128.0,0.0
18446582287,895,7,127.85714285714286,0.0,128.0,0.0
18558701858,895,7,127.85714285714286,0.0,128.0,0.0
18009852880,895,7,127.85714285714286,0.0,128.0,0.0
18003627764,894,7,127.71428571428571,0.0,33.0,0.0
18002781083,894,7,127.71428571428571,0.0,128.0,0.0
18663724937,893,7,127.57142857142857,0.0,124.0,0.0
18666372543,893,7,127.57142857142857,0.0,128.0,0.0
18772886784,888,7,126.85714285714286,0.0,127.0,0.0
18774057111,887,7,126.71428571428571,0.0,127.0,0.0
18008440599,886,7,126.57142857142857,0.0,127.0,0.0
18663944936,885,7,126.42857142857143,0.0,126.0,0.0
18889979444,884,7,126.28571428571429,0.0,126.0,0.0
18003825465,880,7,125.71428571428571,0.0,129.0,0.0
18887517804,880,7,125.71428571428571,0.0,126.0,0.0
18889083833,879,7,125.57142857142857,0.0,121.0,0.0
18443048780,878,7,125.42857142857143,0.0,143.0,0.0
18778448790,877,7,125.28571428571429,0.0,129.0,0.0
18774258100,877,7,125.28571428571429,0.0,126.0,0.0
18332990168,877,7,125.28571428571429,0.0,125.0,0.0
18774674772,877,7,125.28571428571429,0.0,125.0,0.0
18777135101,876,7,125.14285714285714,0.0,142.0,0.0
18004445555,874,7,124.85714285714286,0.0,124.0,0.0
18008632819,874,7,124.85714285714286,0.0,126.0,0.0
18002212121,873,7,124.71428571428571,0.0,125.0,0.0
18004337000,873,7,124.71428571428571,0.0,124.0,0.0
18004080009,873,7,124.71428571428571,0.0,125.0,0.0
18008249861,872,7,124.57142857142857,0.0,121.0,0.0
18663868300,871,7,124.42857142857143,0.0,124.0,0.0
18666158988,871,7,124.42857142857143,0.0,124.0,0.0
18002085339,871,7,124.42857142857143,0.0,328.0,0.0
18885385438,871,7,124.42857142857143,0.0,124.0,0.0
18557185634,870,7,124.28571428571429,0.0,124.0,0.0
18002222121,870,7,124.28571428571429,0.0,125.0,0.0
18448782889,868,7,124.0,0.0,125.0,0.0
18884802432,867,7,123.85714285714286,0.0,127.0,0.0
18008092172,864,7,123.42857142857143,0.0,124.0,0.0
18003051219,862,7,123.14285714285714,0.0,123.0,0.0
18336102110,862,7,123.14285714285714,0.0,123.0,0.0
18446444426,860,7,122.85714285714286,0.0,123.0,0.0
18556620394,859,7,122.71428571428571,0.0,123.0,0.0
18449066223,859,7,122.71428571428571,0.0,29.0,0.0
18002388000,859,7,122.71428571428571,0.0,123.0,0.0
18004427747,859,7,122.71428571428571,0.0,122.0,0.0
18552774735,858,7,122.57142857142857,0.0,123.0,0.0
18008412960,858,7,122.57142857142857,0.0,117.0,0.0
18002431348,858,7,122.57142857142857,0.0,112.0,0.0
18882119874,857,7,122.42857142857143,0.0,123.0,0.0
18778884606,857,7,122.42857142857143,0.0,126.0,0.0
18773292775,857,7,122.42857142857143,0.0,122.0,0.0
18443134999,856,7,122.28571428571429,0.0,123.0,0.0
18004442735,855,7,122.14285714285714,0.0,122.0,0.0
18775671769,854,7,122.0,0.0,122.0,0.0
18662373267,853,7,121.85714285714286,0.0,121.0,0.0
18004526333,852,7,121.71428571428571,0.0,161.0,0.0
18005485384,852,7,121.71428571428571,0.0,121.0,0.0
18777453978,852,7,121.71428571428571,0.0,122.0,0.0
18335144187,851,7,121.57142857142857,0.0,109.0,0.0
18777146467,850,7,121.42857142857143,0.0,122.0,0.0
18008325660,850,7,121.42857142857143,0.0,121.0,0.0
18442223326,849,7,121.28571428571429,0.0,119.0,0.0
18662552739,849,7,121.28571428571429,0.0,121.0,0.0
18004266867,848,7,121.14285714285714,0.0,121.0,0.0
18002854456,847,7,121.0,0.0,122.0,0.0
18664837664,845,7,120.71428571428571,0.0,121.0,0.0
18339971592,844,7,120.57142857142857,0.0,121.0,0.0
18339823440,844,7,120.57142857142857,0.0,121.0,0.0
18332470546,844,7,120.57142857142857,0.0,60.0,0.0
18554327720,843,7,120.42857142857143,0.0,121.0,0.0
18009996977,839,7,119.85714285714286,0.0,119.0,0.0
18887326155,838,7,119.71428571428571,0.0,30.0,0.0
18003570911,838,7,119.71428571428571,0.0,120.0,0.0
18004902021,838,7,119.71428571428571,0.0,141.0,0.0
18889595255,837,7,119.57142857142857,0.0,125.0,0.0
18773688003,837,7,119.57142857142857,0.0,119.0,0.0
18668868266,837,7,119.57142857142857,0.0,111.0,0.0
18003432250,835,7,119.28571428571429,0.0,121.0,0.0
18003584448,835,7,119.28571428571429,0.0,120.0,0.0
18558773887,834,7,119.14285714285714,0.0,119.0,0.0
18003468229,833,7,119.0,0.0,135.0,0.0
18774650085,833,7,119.0,0.0,115.0,0.0
18552850171,833,7,119.0,0.0,119.0,0.0
18773530394,832,7,118.85714285714286,0.0,136.0,0.0
18003422545,832,7,118.85714285714286,0.0,119.0,0.0
18774893659,832,7,118.85714285714286,0.0,118.0,0.0
18005319615,832,7,118.85714285714286,0.0,120.0,0.0
18443879675,832,7,118.85714285714286,0.0,119.0,0.0
18664462872,832,7,118.85714285714286,0.0,105.0,0.0
18002002353,831,7,118.71428571428571,0.0,110.0,0.0
18008649189,831,7,118.71428571428571,0.0,120.0,0.0
18006336666,829,7,118.42857142857143,0.0,119.0,0.0
18887528978,828,7,118.28571428571429,0.0,119.0,0.0
18003604965,828,7,118.28571428571429,0.0,110.0,0.0
18662670092,828,7,118.28571428571429,0.0,38.0,0.0
18778562471,827,7,118.14285714285714,0.0,114.0,0.0
18774571900,827,7,118.14285714285714,0.0,123.0,0.0
18334191357,827,7,118.14285714285714,0.0,102.0,0.0
18772370057,826,7,118.0,0.0,124.0,0.0
18447283258,822,7,117.42857142857143,0.0,121.0,0.0
18772538353,822,7,117.42857142857143,0.0,117.0,0.0
18339712304,822,7,117.42857142857143,0.0,117.0,0.0
18002837866,820,7,117.14285714285714,0.0,116.0,0.0
18776638648,820,7,117.14285714285714,0.0,116.0,0.0
18007937657,818,7,116.85714285714286,0.0,117.0,0.0
18009105592,817,7,116.71428571428571,0.0,136.0,0.0
18002439227,816,7,116.57142857142857,0.0,114.0,0.0
18338154487,815,7,116.42857142857143,0.0,13.0,0.0
18449825533,815,7,116.42857142857143,0.0,108.0,0.0
18009618205,813,7,116.14285714285714,0.0,116.0,0.0
18006907655,813,7,116.14285714285714,0.0,101.0,0.0
18556283883,812,7,116.0,0.0,118.0,0.0
18668029084,812,7,116.0,0.0,108.0,0.0
18008451745,812,7,116.0,0.0,94.0,0.0
18663232264,812,7,116.0,0.0,129.0,0.0
18666559390,811,7,115.85714285714286,0.0,116.0,0.0
18002721325,810,7,115.71428571428571,0.0,114.0,0.0
18552506529,808,7,115.42857142857143,0.0,115.0,0.0
18008473098,807,7,115.28571428571429,0.0,125.0,0.0
18443709180,804,7,114.85714285714286,0.0,115.0,0.0
18448440890,804,7,114.85714285714286,0.0,96.0,0.0
18007364500,804,7,114.85714285714286,0.0,111.0,0.0
18442575400,803,7,114.71428571428571,0.0,129.0,0.0
18444654455,803,7,114.71428571428571,0.0,120.0,0.0
18003396353,803,7,114.71428571428571,0.0,115.0,0.0
18007604376,803,7,114.71428571428571,0.0,116.0,0.0
18002395230,801,7,114.42857142857143,0.0,153.0,0.0
18447764377,801,7,114.42857142857143,0.0,115.0,0.0
18006249897,801,7,114.42857142857143,0.0,115.0,0.0
18887811632,799,7,114.14285714285714,0.0,121.0,0.0
18667504772,799,7,114.14285714285714,0.0,89.0,0.0
18773770791,799,7,114.14285714285714,0.0,115.0,0.0
18004212110,798,7,114.0,0.0,87.0,0.0
18447669355,797,7,113.85714285714286,0.0,114.0,0.0
18007920001,796,7,113.71428571428571,0.0,100.0,0.0
18887456262,796,7,113.71428571428571,0.0,89.0,0.0
18556551591,794,7,113.42857142857143,0.0,160.0,0.0
18882282098,794,7,113.42857142857143,0.0,81.0,0.0
18003596704,793,7,113.28571428571429,0.0,114.0,0.0
18446481604,792,7,113.14285714285714,0.0,113.0,0.0
18774905862,791,7,113.0,0.0,153.0,0.0
18554368439,790,7,112.85714285714286,0.0,112.0,0.0
18888722422,790,7,112.85714285714286,0.0,112.0,0.0
18663180108,789,7,112.71428571428571,0.0,114.0,0.0
18006183172,788,7,112.57142857142857,0.0,113.0,0.0
18773861355,788,7,112.57142857142857,0.0,109.0,0.0
18668056500,787,7,112.42857142857143,0.0,106.0,0.0
18332074477,787,7,112.42857142857143,0.0,59.0,0.0
18557444792,786,7,112.28571428571429,0.0,134.0,0.0
18006556303,786,7,112.28571428571429,0.0,112.0,0.0
18008602156,786,7,112.28571428571429,0.0,112.0,0.0
18888440046,785,7,112.14285714285714,0.0,118.0,0.0
18553411760,785,7,112.14285714285714,0.0,137.0,0.0
18779908640,785,7,112.14285714285714,0.0,118.0,0.0
18552337480,784,7,112.0,0.0,115.0,0.0
18552795521,783,7,111.85714285714286,0.0,112.0,0.0
18779614538,781,7,111.57142857142857,0.0,107.0,0.0
18005432754,780,7,111.42857142857143,0.0,85.0,0.0
18005581010,779,7,111.28571428571429,0.0,112.0,0.0
18008102058,779,7,111.28571428571429,0.0,111.0,0.0
18448891621,778,7,111.14285714285714,0.0,106.0,0.0
18009814757,778,7,111.14285714285714,0.0,111.0,0.0
18005225633,777,7,111.0,0.0,54.0,0.0
18005046040,777,7,111.0,0.0,134.0,0.0
18006222968,777,7,111.0,0.0,113.0,0.0
18772753355,777,7,111.0,0.0,110.0,0.0
18006886086,776,7,110.85714285714286,0.0,110.0,0.0
18008446591,775,7,110.71428571428571,0.0,102.0,0.0
18556284286,775,7,110.71428571428571,0.0,73.0,0.0
18447143454,775,7,110.71428571428571,0.0,102.0,0.0
18002273235,773,7,110.42857142857143,0.0,110.0,0.0
18778887505,773,7,110.42857142857143,0.0,110.0,0.0
18006910952,771,7,110.14285714285714,0.0,110.0,0.0
18775894781,771,7,110.14285714285714,0.0,15.0,0.0
18007293400,770,7,110.0,0.0,123.0,0.0
18882926288,770,7,110.0,0.0,110.0,0.0
18669764397,769,7,109.85714285714286,0.0,111.0,0.0
